11339,Larnook,371,896,,994,2,13,,NSW,301,2,12,896,896,0%
11340,Larras Lee,93,1062,,6659,9,81,,NSW,1993,8,78,1062,1062,0%
11341,Laurieton,1930,867,,622,1,8,,NSW,165,1,7,836,953,0%
11342,Lavender Bay,860,1120,,7901,10,96,,NSW,2397,10,94,1111,1128,0%
11343,Lavington,12033,909,,1241,2,16,,NSW,386,2,16,755,1076,0%
11344,Lawrence (NSW),1046,904,,1149,2,14,,NSW,357,2,14,873,966,0%
11345,Lawson (NSW),2884,990,,3784,5,46,,NSW,1166,5,46,973,1002,1%
11346,Leadville,180,979,,3347,5,41,,NSW,1037,5,41,979,979,0%
11347,Leconfield,220,1036,,5768,7,70,,NSW,1742,7,68,1036,1036,0%
11348,Leeton,8397,938,,1989,3,25,,NSW,630,3,25,731,1066,1%
11349,Leets Vale,276,989,,3748,5,46,,NSW,1154,5,46,989,989,0%
11350,Legume,369,925,,1611,2,20,,NSW,510,2,20,925,925,0%
11351,Leichhardt (NSW),13517,1088,,7384,9,90,,NSW,2223,9,87,1040,1142,0%
11352,Lemon Tree Passage,2545,932,,1829,3,23,,NSW,585,3,23,882,1009,1%
11353,Lennox Head,6151,1054,,6402,8,78,,NSW,1909,8,75,985,1092,0%
11354,Leonay,2425,1103,,7664,10,93,,NSW,2306,9,90,1069,1151,0%
11355,Leppington,2384,970,,3013,4,37,,NSW,948,4,37,827,1024,0%
11356,Lethbridge Park,4649,753,,175,1,3,,NSW,16,1,1,701,837,0%
11357,Leumeah,9406,946,,2205,3,27,,NSW,702,3,28,772,1050,0%
11358,Leura,4368,1035,,5714,7,70,,NSW,1726,7,68,969,1100,0%
11359,Lewis Ponds,414,1075,,7067,9,86,,NSW,2122,9,83,1075,1075,0%
11360,Lewisham (NSW),2919,1066,,6780,9,83,,NSW,2032,8,80,1041,1088,0%
11361,Leycester,234,960,,2638,4,32,,NSW,819,4,32,960,960,0%
11362,Liberty Grove,2054,1098,,7591,10,93,,NSW,2284,9,90,1079,1113,0%
11363,Lidcombe,16687,981,,3453,5,42,,NSW,1065,5,42,928,1098,0%
11364,Lidsdale,515,979,,3351,5,41,,NSW,1038,5,41,977,981,0%
11365,Lightning Ridge,2491,807,,274,1,4,,NSW,53,1,3,738,936,0%
11366,Lilli Pilli (Eurobodalla - NSW),617,1017,,4996,7,61,,NSW,1533,6,60,1004,1032,0%
11367,Lilli Pilli (Sutherland - NSW),1277,1167,,8224,10,100,,NSW,2549,10,100,1156,1179,0%
11368,Lillian Rock,215,842,,428,1,6,,NSW,106,1,5,842,842,0%
11369,Lilyfield,7345,1075,,7077,9,86,,NSW,2128,9,83,792,1143,1%
11370,Lilyvale (NSW),74,1118,,7882,10,96,,NSW,2392,10,94,1118,1118,0%
11371,Limbri,245,991,,3840,5,47,,NSW,1183,5,47,991,991,0%
11372,Limeburners Creek (Great Lakes - NS,312,964,,2783,4,34,,NSW,872,4,35,964,964,0%
11373,Limpinwood,224,978,,3320,5,41,,NSW,1032,5,41,978,978,0%
11374,Linden (NSW),590,1078,,7160,9,87,,NSW,2153,9,84,1066,1092,0%
11375,Lindendale,318,1068,,6872,9,84,,NSW,2063,9,81,1068,1068,0%
11376,Lindfield,8652,1141,,8105,10,99,,NSW,2483,10,97,1090,1189,0%
11377,Lindifferon,246,1049,,6238,8,76,,NSW,1865,8,73,1049,1049,0%
11378,Linley Point,396,1188,,8243,10,100,,NSW,2561,10,100,1188,1188,0%
11379,Lisarow,5028,1057,,6493,8,79,,NSW,1932,8,76,929,1141,0%
11380,Lismore (NSW),3793,856,,526,1,7,,NSW,132,1,6,741,947,0%
11381,Lismore Heights,2197,958,,2583,4,32,,NSW,806,4,32,896,1020,0%
11382,Liston,350,955,,2486,4,31,,NSW,785,4,31,955,955,0%
11383,Lithgow,5649,887,,842,2,11,,NSW,242,1,10,812,961,0%
11384,Little Bay,2941,1071,,6964,9,85,,NSW,2091,9,82,867,1125,0%
11385,Little Billabong,373,1062,,6664,9,81,,NSW,1994,8,78,1062,1062,0%
11386,Little Forest,323,1044,,6068,8,74,,NSW,1818,8,71,1044,1044,0%
11387,Little Hartley,536,1059,,6567,8,80,,NSW,1953,8,77,1047,1077,0%
11388,Little Wobby,218,1046,,6130,8,75,,NSW,1838,8,72,1046,1046,0%
11389,Littleton,871,953,,2442,3,30,,NSW,773,4,31,953,953,0%
11390,Liverpool,24112,869,,635,1,8,,NSW,169,1,7,744,980,0%
11391,Llanarth (NSW),1748,1116,,7857,10,96,,NSW,2381,10,93,1099,1136,0%
11392,Llandilo,1596,991,,3849,5,47,,NSW,1185,5,47,942,1042,0%
11393,Lloyd,529,1088,,7414,9,90,,NSW,2230,9,87,1088,1088,0%
11394,Lochiel (NSW),315,1003,,4340,6,53,,NSW,1330,6,52,1003,1003,0%
11395,Lochinvar,941,1028,,5448,7,67,,NSW,1654,7,65,995,1061,0%
11396,Lockhart (NSW),1304,975,,3188,4,39,,NSW,995,4,39,904,1060,0%
11397,Loftus,4017,1089,,7431,10,91,,NSW,2238,9,88,1051,1129,0%
11398,Loftville,245,720,,149,1,2,,NSW,12,1,1,720,720,0%
11399,Logans Crossing,342,995,,4027,5,49,,NSW,1246,5,49,995,995,0%
11400,Logie Brae,166,1068,,6867,9,84,,NSW,2061,9,81,1068,1068,0%
11401,Londonderry (NSW),3819,994,,3995,5,49,,NSW,1233,5,49,956,1027,0%
11402,Long Beach,1379,1008,,4576,6,56,,NSW,1406,6,55,965,1063,0%
11403,Long Flat (NSW),386,945,,2193,3,27,,NSW,698,3,28,945,945,0%
11404,Long Jetty,5784,884,,807,1,10,,NSW,232,1,10,780,995,0%
11405,Long Point (Campbelltown - NSW),203,1086,,7339,9,89,,NSW,2212,9,87,1086,1086,0%
11406,Longueville,2097,1188,,8242,10,100,,NSW,2560,10,100,1173,1206,0%
11407,Loomberah,492,1087,,7356,9,90,,NSW,2217,9,87,1080,1090,0%
11408,Lord Howe Island,359,1004,,4388,6,54,,NSW,1348,6,53,1004,1004,0%
11409,Lorn,1263,1046,,6142,8,75,,NSW,1844,8,72,1025,1062,0%
11410,Lorne (NSW),273,1012,,4740,6,58,,NSW,1459,6,57,1012,1012,0%
11411,Louth Park,637,1115,,7847,10,96,,NSW,2376,10,93,1035,1137,0%
11412,Lovedale,335,1061,,6633,9,81,,NSW,1980,8,78,1061,1061,0%
11413,Lowanna,321,795,,243,1,3,,NSW,43,1,2,795,795,0%
11414,Lower Belford,384,1019,,5063,7,62,,NSW,1558,7,61,1019,1019,0%
11415,Lower Boro,245,994,,3987,5,49,,NSW,1230,5,48,994,994,0%
11416,Lower Dyraaba,130,902,,1102,2,14,,NSW,338,2,14,902,902,0%
11417,Lower Macdonald,263,949,,2291,3,28,,NSW,726,3,29,949,949,0%
11418,Lower Pappinbarra,267,976,,3214,4,39,,NSW,1001,4,40,976,976,0%
11419,Lower Portland,549,1044,,6096,8,74,,NSW,1829,8,72,1028,1060,0%
11420,Lowesdale,310,1054,,6404,8,78,,NSW,1910,8,75,1054,1054,0%
11422,Lucknow (NSW),325,1033,,5651,7,69,,NSW,1709,7,67,1033,1033,0%
11423,Luddenham,1495,1034,,5676,7,69,,NSW,1719,7,68,998,1052,0%
11424,Lue,454,1031,,5573,7,68,,NSW,1682,7,66,1031,1031,0%
11425,Lugarno,5548,1115,,7839,10,96,,NSW,2369,10,93,1004,1149,0%
11426,Lurnea,8620,862,,565,1,7,,NSW,149,1,6,775,936,0%
11427,Luskintyre,264,1060,,6588,8,80,,NSW,1960,8,77,1060,1060,0%
11428,Lynchs Creek,253,913,,1336,2,17,,NSW,413,2,17,913,913,0%
11429,Lyndhurst (Blayney - NSW),216,901,,1089,2,14,,NSW,333,2,13,901,901,0%
11430,Lynwood (NSW),186,1072,,6968,9,85,,NSW,2093,9,82,1072,1072,0%
11431,Macksville,2566,858,,543,1,7,,NSW,139,1,6,776,972,0%
11432,Maclean,2609,878,,725,1,9,,NSW,200,1,8,832,926,0%
11433,Macmasters Beach,1220,1083,,7259,9,88,,NSW,2182,9,86,1070,1097,0%
11434,Macquarie Fields,13176,867,,623,1,8,,NSW,166,1,7,600,999,0%
11435,Macquarie Hills,3076,1058,,6537,8,80,,NSW,1944,8,76,991,1099,0%
11436,Macquarie Links,1095,1159,,8199,10,100,,NSW,2533,10,99,1155,1162,0%
11437,Macquarie Park,6141,1022,,5186,7,63,,NSW,1586,7,62,733,1128,16%
11439,Magenta (NSW),88,1170,,8226,10,100,,NSW,2551,10,100,1170,1170,0%
11440,Maianbar,518,1112,,7802,10,95,,NSW,2351,10,92,1095,1124,0%
11441,Main Arm,554,935,,1895,3,23,,NSW,600,3,24,935,935,0%
11442,Maison Dieu,163,1003,,4370,6,53,,NSW,1339,6,53,1003,1003,0%
11443,Maitland (NSW),1830,922,,1546,2,19,,NSW,488,2,20,823,1010,0%
11444,Majors Creek (NSW),221,991,,3832,5,47,,NSW,1178,5,46,991,991,0%
11445,Malabar,4933,1012,,4739,6,58,,NSW,1458,6,57,571,1132,28%
11446,Mallabula,848,942,,2076,3,26,,NSW,657,3,26,917,1004,0%
11447,Mallanganee,198,861,,563,1,7,,NSW,148,1,6,861,861,0%
11448,Mallowa,284,1056,,6462,8,79,,NSW,1921,8,75,1056,1056,0%
11449,Maloneys Beach,370,977,,3258,4,40,,NSW,1013,4,40,977,977,0%
11450,Malua Bay,1809,997,,4099,5,50,,NSW,1262,5,50,949,1048,0%
11451,Mandalong,388,1027,,5402,7,66,,NSW,1639,7,64,1027,1027,0%
11452,Mandurama,494,958,,2594,4,32,,NSW,808,4,32,958,958,0%
11453,Mangerton,2824,1027,,5421,7,66,,NSW,1642,7,65,772,1148,0%
11454,Mangoplah,517,1071,,6944,9,85,,NSW,2085,9,82,1071,1071,0%
11455,Mangrove Mountain,728,1035,,5710,7,70,,NSW,1725,7,68,1017,1054,0%
11456,Manildra,731,930,,1770,3,22,,NSW,565,3,23,880,1016,0%
11457,Manilla,2515,852,,497,1,7,,NSW,128,1,5,781,977,0%
11458,Manly (NSW),15066,1109,,7756,10,95,,NSW,2335,10,92,974,1193,0%
11459,Manly Vale,5702,1061,,6640,9,81,,NSW,1984,8,78,1026,1113,0%
11460,Mannering Park,2401,912,,1312,2,16,,NSW,409,2,16,892,933,0%
11461,Manning Point,206,866,,607,1,8,,NSW,160,1,7,866,866,0%
11462,Manyana,380,957,,2560,4,32,,NSW,801,4,32,957,957,0%
11463,Maraylya,1171,1096,,7553,10,92,,NSW,2271,9,89,1070,1116,0%
11464,Marayong,7311,935,,1894,3,23,,NSW,599,3,24,817,1014,0%
11465,Marchmont,316,1088,,7385,9,90,,NSW,2224,9,87,1088,1088,0%
11466,Mardi,3441,1022,,5175,7,63,,NSW,1582,7,62,934,1089,0%
11467,Marks Point,1740,912,,1306,2,16,,NSW,405,2,16,803,1014,0%
11468,Markwell,268,957,,2550,4,31,,NSW,799,4,32,957,957,0%
11469,Marlee,341,945,,2179,3,27,,NSW,693,3,28,945,945,0%
11470,Marmong Point,763,1039,,5873,8,72,,NSW,1764,7,69,1004,1083,0%
11471,Maroota,292,1024,,5276,7,64,,NSW,1609,7,63,1024,1024,0%
11472,Maroubra,29578,1044,,6081,8,74,,NSW,1823,8,72,600,1138,0%
11473,Marrangaroo,821,1060,,6594,8,80,,NSW,1962,8,77,980,1097,39%
11474,Marrar,171,907,,1206,2,15,,NSW,373,2,15,907,907,0%
11475,Marrickville,24586,998,,4166,6,51,,NSW,1281,5,50,592,1132,0%
11476,Marsden Park,1047,928,,1696,3,21,,NSW,537,3,21,899,975,0%
11477,Marsfield,12353,1069,,6903,9,84,,NSW,2073,9,81,978,1119,0%
11478,Marshall Mount,353,1081,,7233,9,88,,NSW,2171,9,85,1081,1081,0%
11479,Marthaguy,255,1091,,7455,10,91,,NSW,2245,9,88,1091,1091,0%
11480,Martindale,433,1002,,4321,6,53,,NSW,1324,6,52,1002,1002,0%
11481,Martins Creek,340,991,,3863,5,47,,NSW,1191,5,47,991,991,0%
11482,Martinsville,363,1076,,7102,9,87,,NSW,2133,9,84,1076,1076,0%
11483,Marulan,1380,957,,2561,4,32,,NSW,802,4,32,902,1029,0%
11484,Maryland (Newcastle - NSW),7778,999,,4180,6,51,,NSW,1284,6,51,921,1073,0%
11485,Marys Mount,224,1072,,6983,9,85,,NSW,2096,9,82,1072,1072,0%
11486,Maryville,1423,1025,,5308,7,65,,NSW,1619,7,64,994,1102,0%
11487,Mascot,10178,1021,,5137,7,63,,NSW,1572,7,62,941,1140,0%
11488,Matcham,972,1139,,8095,10,99,,NSW,2479,10,97,1131,1156,0%
11489,Mathoura,1164,923,,1569,2,20,,NSW,497,2,20,818,1037,0%
11490,Matong,303,972,,3073,4,38,,NSW,963,4,38,972,972,0%
11491,Matraville,9047,1009,,4585,6,56,,NSW,1409,6,55,702,1094,0%
11492,Mayfield (Newcastle - NSW),9091,932,,1804,3,22,,NSW,575,3,23,808,990,0%
11493,Mayfield East,1710,951,,2372,3,29,,NSW,750,3,30,916,983,0%
11494,Mayfield West,1771,938,,1987,3,25,,NSW,629,3,25,918,956,0%
11495,Mays Hill,714,1006,,4461,6,55,,NSW,1363,6,54,972,1053,0%
11496,McDougalls Hill,456,1026,,5367,7,66,,NSW,1627,7,64,1026,1026,0%
11497,McGraths Hill,2506,1032,,5594,7,68,,NSW,1690,7,66,997,1044,0%
11498,McKellars Park,222,935,,1905,3,24,,NSW,604,3,24,935,935,0%
11499,McLeans Ridges,618,1066,,6775,9,83,,NSW,2030,8,80,1054,1087,0%
11500,McMahons Point,2343,1135,,8056,10,98,,NSW,2458,10,96,1115,1148,0%
11501,Meadow Flat,353,1023,,5209,7,64,,NSW,1591,7,63,1023,1023,0%
11502,Meadowbank (NSW),3671,1069,,6884,9,84,,NSW,2067,9,81,1022,1116,0%
11503,Medlow Bath,544,1011,,4694,6,57,,NSW,1441,6,57,1011,1011,5%
11504,Medowie,8844,1040,,5933,8,72,,NSW,1782,7,70,940,1150,0%
11505,Medway,385,1072,,6988,9,85,,NSW,2097,9,82,1072,1072,0%
11506,Meerschaum Vale,354,1005,,4454,6,54,,NSW,1361,6,54,1005,1005,0%
11507,Megan,191,960,,2645,4,33,,NSW,822,4,33,960,960,0%
11508,Melrose Park (NSW),1481,1094,,7523,10,92,,NSW,2264,9,89,1071,1156,0%
11509,Memagong,497,1052,,6323,8,77,,NSW,1890,8,74,1052,1052,0%
11510,Menah,423,1066,,6785,9,83,,NSW,2033,8,80,1066,1066,0%
11511,Menai,10529,1095,,7534,10,92,,NSW,2265,9,89,745,1172,0%
11512,Menangle,880,1059,,6580,8,80,,NSW,1954,8,77,1019,1114,0%
11513,Menangle Park,241,969,,2970,4,37,,NSW,934,4,37,969,969,0%
11514,Mendooran,449,811,,291,1,4,,NSW,59,1,3,771,893,0%
11515,Menindee,449,822,,333,1,5,,NSW,71,1,3,822,822,0%
11516,Merah North,388,1078,,7147,9,87,,NSW,2148,9,84,1078,1078,0%
11517,Merewether,10477,1075,,7065,9,86,,NSW,2120,9,83,938,1172,0%
11518,Merewether Heights,1435,1122,,7942,10,97,,NSW,2414,10,95,1104,1138,0%
11519,Merimbula,3277,962,,2723,4,34,,NSW,853,4,34,845,1022,0%
11520,Meroo Meadow,350,1073,,7010,9,85,,NSW,2103,9,83,1073,1073,0%
11521,Merriwa (NSW),1793,930,,1755,3,22,,NSW,558,3,22,866,1020,0%
11522,Merriwagga,167,1003,,4355,6,53,,NSW,1334,6,53,1003,1003,0%
11523,Merrygoen,146,997,,4093,5,50,,NSW,1260,5,50,997,997,0%
11524,Merrylands,26684,926,,1630,2,20,,NSW,518,3,21,782,1004,0%
11525,Merrylands West,6196,933,,1861,3,23,,NSW,594,3,24,807,1042,0%
11526,Merungle Hill,236,990,,3804,5,47,,NSW,1170,5,46,990,990,0%
11528,Metford,4867,932,,1805,3,22,,NSW,576,3,23,630,997,0%
11529,Methul,308,1073,,7022,9,86,,NSW,2107,9,83,1073,1073,0%
11530,Michelago,644,1105,,7706,10,94,,NSW,2319,10,91,1100,1110,0%
11531,Middle Arm,500,1052,,6338,8,77,,NSW,1895,8,74,1052,1052,0%
11532,Middle Brook,404,1059,,6581,8,80,,NSW,1955,8,77,1059,1059,0%
11533,Middle Cove,1273,1166,,8221,10,100,,NSW,2547,10,100,1163,1169,0%
11534,Middle Dural,926,1115,,7846,10,96,,NSW,2375,10,93,1062,1135,0%
11535,Middleton Grange,516,1018,,5040,7,62,,NSW,1550,7,61,1018,1018,0%
11536,Mila,241,996,,4053,5,50,,NSW,1252,5,49,996,996,0%
11537,Miller,3090,734,,163,1,2,,NSW,14,1,1,456,773,0%
11538,Millers Forest,323,1045,,6110,8,75,,NSW,1832,8,72,1045,1045,0%
11539,Millers Point,1739,1035,,5727,7,70,,NSW,1732,7,68,749,1149,0%
11540,Millfield,802,917,,1433,2,18,,NSW,443,2,18,871,1016,0%
11541,Millingandi,384,948,,2255,3,28,,NSW,716,3,28,948,948,0%
11542,Millthorpe,1114,1034,,5678,7,69,,NSW,1720,7,68,976,1111,0%
11543,Milperra,3854,1061,,6653,9,81,,NSW,1990,8,78,1033,1122,0%
11544,Milsons Passage,112,1048,,6227,8,76,,NSW,1863,8,73,1048,1048,0%
11545,Milsons Point,2018,1142,,8111,10,99,,NSW,2486,10,97,1135,1149,0%
11546,Milton (NSW),1443,972,,3064,4,38,,NSW,960,4,38,930,1013,0%
11547,Minchinbury,5455,1025,,5304,7,65,,NSW,1617,7,64,984,1087,0%
11548,Mindaribba,327,1093,,7504,10,91,,NSW,2257,9,89,1093,1093,0%
11549,Minmi,696,998,,4155,6,51,,NSW,1276,5,50,984,1012,2%
11550,Minnamurra,857,1055,,6418,8,78,,NSW,1914,8,75,1039,1077,0%
11551,Minnie Water,191,951,,2376,3,29,,NSW,753,3,30,951,951,0%
11552,Minore Falls,113,1069,,6905,9,84,,NSW,2074,9,81,1069,1069,0%
11553,Minto,10299,914,,1368,2,17,,NSW,424,2,17,678,1016,1%
11554,Minto Heights,377,1095,,7540,10,92,,NSW,2269,9,89,1095,1095,0%
11555,Miranda (NSW),14425,1023,,5206,7,64,,NSW,1590,7,63,889,1124,0%
11556,Mirrabooka (NSW),749,983,,3519,5,43,,NSW,1083,5,43,983,983,0%
11557,Mirrool,232,1043,,6045,8,74,,NSW,1808,8,71,1043,1043,0%
11558,Missabotti,309,890,,896,2,11,,NSW,267,2,11,890,890,0%
11559,Mitchell (NSW),1184,754,,176,1,3,,NSW,17,1,1,754,754,78%
11560,Mitchells Flat,308,1082,,7242,9,88,,NSW,2174,9,85,1082,1082,0%
11561,Mitchells Island,446,965,,2816,4,35,,NSW,887,4,35,965,965,0%
11562,Mittagong,5709,992,,3886,5,48,,NSW,1197,5,47,876,1147,0%
11563,Moama,5573,973,,3107,4,38,,NSW,974,4,38,646,1070,0%
11564,Modanville,567,1029,,5483,7,67,,NSW,1663,7,65,1029,1029,0%
11565,Mogareeka,208,985,,3599,5,44,,NSW,1109,5,44,985,985,0%
11566,Mogendoura,232,960,,2682,4,33,,NSW,836,4,33,960,960,0%
11567,Mogo (Eurobodalla - NSW),262,838,,397,1,5,,NSW,91,1,4,838,838,0%
11568,Mogood,30,963,,2770,4,34,,NSW,868,4,34,963,963,0%
11569,Mole River,447,930,,1766,3,22,,NSW,564,3,22,930,930,0%
11570,Mollymook,1184,977,,3260,4,40,,NSW,1014,4,40,963,999,0%
11571,Mollymook Beach,2053,965,,2809,4,35,,NSW,884,4,35,941,1003,0%
11572,Molong,2509,979,,3345,5,41,,NSW,1036,5,41,858,1072,0%
11573,Mona Vale,10175,1093,,7493,10,91,,NSW,2253,9,88,1031,1150,0%
11574,Monaltrie,206,964,,2782,4,34,,NSW,871,4,34,964,964,0%
11576,Monteagle,412,1001,,4294,6,53,,NSW,1312,6,52,1001,1001,0%
11577,Montefiores,472,975,,3170,4,39,,NSW,992,4,39,975,975,0%
11578,Monterey,4335,1025,,5326,7,65,,NSW,1622,7,64,972,1075,0%
11579,Mooball,377,942,,2081,3,26,,NSW,660,3,26,942,942,0%
11580,Moobi,258,1068,,6846,9,83,,NSW,2052,9,81,1068,1068,0%
11581,Moonan Flat,275,997,,4067,5,50,,NSW,1255,5,49,997,997,0%
11582,Moonbah,932,1056,,6489,8,79,,NSW,1928,8,76,1042,1062,0%
11583,Moonbi,993,965,,2833,4,35,,NSW,890,4,35,927,984,0%
11584,Mooneba,261,924,,1580,2,20,,NSW,502,2,20,924,924,0%
11585,Moonee Beach,1561,1018,,5013,7,61,,NSW,1539,7,61,984,1045,0%
11586,Mooney Mooney,425,1052,,6348,8,77,,NSW,1897,8,74,1052,1052,0%
11587,Moorbel,243,950,,2345,3,29,,NSW,737,3,29,950,950,0%
11588,Moore Creek,1541,1077,,7121,9,87,,NSW,2141,9,84,1074,1086,0%
11590,Moorebank,7590,1023,,5202,7,64,,NSW,1588,7,62,908,1142,2%
11591,Moorland (NSW),568,886,,839,2,11,,NSW,241,1,10,886,886,0%
11592,Moorong,105,1069,,6898,9,84,,NSW,2071,9,81,1069,1069,0%
11593,Moree,9339,917,,1436,2,18,,NSW,446,2,18,549,1114,0%
11594,Morisset,2856,899,,1044,2,13,,NSW,316,2,13,807,1014,19%
11595,Morisset Park,616,1036,,5774,7,70,,NSW,1743,7,68,1036,1036,0%
11596,Morpeth,1260,1016,,4909,6,60,,NSW,1512,6,59,987,1058,0%
11597,Mortdale,9703,1033,,5642,7,69,,NSW,1704,7,67,954,1099,0%
11598,Mortlake (NSW),753,1126,,7988,10,97,,NSW,2432,10,95,1126,1126,0%
11599,Morton,196,999,,4177,6,51,,NSW,1283,6,51,999,999,0%
11600,Morts Estate,432,881,,771,1,10,,NSW,221,1,9,881,881,0%
11601,Moruya,3864,909,,1240,2,16,,NSW,385,2,16,750,1021,0%
11602,Moruya Heads,922,964,,2784,4,34,,NSW,873,4,35,956,975,0%
11603,Mosman,27462,1138,,8081,10,98,,NSW,2473,10,97,1032,1207,0%
11604,Moss Vale,7778,976,,3238,4,40,,NSW,1006,4,40,736,1109,0%
11605,Mossy Point,509,1011,,4695,6,57,,NSW,1442,6,57,1011,1011,0%
11606,Moto,289,942,,2077,3,26,,NSW,658,3,26,942,942,0%
11607,Moulamein,586,931,,1798,3,22,,NSW,572,3,23,865,1018,0%
11608,Mount Annan,10543,1089,,7422,9,90,,NSW,2234,9,88,943,1155,0%
11609,Mount Arthur,482,1043,,6052,8,74,,NSW,1811,8,71,1043,1043,0%
11610,Mount Austin,4000,857,,530,1,7,,NSW,134,1,6,689,1046,0%
11611,Mount Burrell,485,870,,643,1,8,,NSW,172,1,7,870,870,0%
11612,Mount Colah,7113,1110,,7782,10,95,,NSW,2343,10,92,1056,1155,0%
11613,Mount Druitt,15819,895,,989,2,12,,NSW,299,2,12,836,977,0%
11614,Mount Elliot (NSW),203,1133,,8041,10,98,,NSW,2454,10,96,1133,1133,4%
11615,Mount Fairy,185,1107,,7730,10,94,,NSW,2327,10,91,1107,1107,0%
11616,Mount George (NSW),339,882,,781,1,10,,NSW,224,1,9,882,882,0%
11617,Mount Hunter,811,1065,,6771,9,83,,NSW,2027,8,80,1060,1067,0%
11618,Mount Hutton (NSW),3174,962,,2738,4,34,,NSW,859,4,34,877,1035,0%
11619,Mount Keira,1515,1087,,7380,9,90,,NSW,2222,9,87,1058,1135,0%
11620,Mount Kembla,1027,1077,,7120,9,87,,NSW,2140,9,84,1043,1127,0%
11621,Mount Kuring-Gai,1575,1096,,7556,10,92,,NSW,2273,9,89,1048,1125,1%
11622,Mount Lewis,1100,918,,1442,2,18,,NSW,448,2,18,884,962,0%
11623,Mount Olive (Singleton - NSW),237,1032,,5597,7,68,,NSW,1691,7,66,1032,1032,0%
11624,Mount Ousley,1532,1072,,6969,9,85,,NSW,2094,9,82,1019,1101,0%
11625,Mount Pleasant (NSW),1196,1124,,7960,10,97,,NSW,2420,10,95,1101,1150,0%
11626,Mount Pritchard,9053,887,,848,2,11,,NSW,246,1,10,789,966,0%
11627,Mount Rankin,338,1069,,6896,9,84,,NSW,2070,9,81,1069,1069,0%
11628,Mount Riverview,2964,1098,,7588,10,92,,NSW,2282,9,90,1064,1165,0%
11629,Mount Russell,307,1011,,4697,6,57,,NSW,1444,6,57,1011,1011,0%
11630,Mount Saint Thomas,1414,975,,3162,4,39,,NSW,990,4,39,926,1035,0%
11631,Mount Thorley,181,988,,3730,5,46,,NSW,1145,5,45,988,988,0%
11632,Mount Vernon,1034,1102,,7651,10,93,,NSW,2303,9,90,1051,1157,0%
11633,Mount Victoria,893,968,,2945,4,36,,NSW,924,4,37,963,975,0%
11634,Mount View,249,957,,2547,4,31,,NSW,798,4,32,957,957,0%
11635,Mount Vincent,380,1044,,6079,8,74,,NSW,1822,8,72,1044,1044,0%
11636,Mount Warrigal,4539,940,,2031,3,25,,NSW,642,3,26,845,1016,0%
11637,Mountain Lagoon,328,1017,,4973,7,61,,NSW,1527,6,60,1017,1017,0%
11638,Mountain View (NSW),185,927,,1671,3,21,,NSW,529,3,21,927,927,0%
11639,Mudgee,9821,950,,2334,3,29,,NSW,734,3,29,757,1060,0%
11640,Mugga Downs,751,1073,,7001,9,85,,NSW,2100,9,82,1048,1097,0%
11641,Mulbring,697,1020,,5114,7,62,,NSW,1566,7,62,1011,1030,0%
11642,Mulgoa,1786,1065,,6751,9,82,,NSW,2021,8,79,1024,1106,0%
11643,Muli Muli,166,524,,14,1,1,,NSW,3,1,1,524,524,0%
11644,Mullaway,523,967,,2893,4,36,,NSW,911,4,36,967,967,0%
11645,Mullengandra,322,1073,,7019,9,86,,NSW,2106,9,83,1073,1073,0%
11646,Mullion Creek,575,1037,,5805,8,71,,NSW,1749,7,69,1037,1037,0%
11647,Mulloon,112,1064,,6730,9,82,,NSW,2014,8,79,1064,1064,0%
11648,Mullumbimby,3173,944,,2151,3,27,,NSW,683,3,27,881,1008,0%
11649,Mullumbimby Creek,635,998,,4136,6,51,,NSW,1268,5,50,993,1004,0%
11650,Mulwala,1907,953,,2439,3,30,,NSW,772,4,31,921,1003,0%
11651,Mumbil,421,864,,589,1,8,,NSW,155,1,7,747,959,0%
11652,Mummulgum,258,945,,2171,3,27,,NSW,687,3,27,945,945,0%
11653,Mundamia,94,932,,1813,3,22,,NSW,581,3,23,932,932,0%
11654,Mundongo,214,1073,,7018,9,86,,NSW,2105,9,83,1073,1073,0%
11655,Mungindi (NSW),742,938,,1983,3,25,,NSW,626,3,25,873,1059,0%
11656,Murrami,270,942,,2085,3,26,,NSW,661,3,26,942,942,0%
11657,Murray Downs,146,1041,,5983,8,73,,NSW,1797,8,71,1041,1041,0%
11658,Murrin Bridge,98,503,,9,1,1,,NSW,2,1,1,503,503,0%
11659,Murringo,321,993,,3951,5,48,,NSW,1219,5,48,993,993,0%
11660,Murrumbateman,2837,1150,,8156,10,99,,NSW,2507,10,98,1097,1188,0%
11661,Murrumburrah,481,867,,611,1,8,,NSW,163,1,7,867,867,0%
11662,Murrurundi,846,873,,674,1,9,,NSW,183,1,8,855,897,0%
11663,Murwillumbah,6337,910,,1260,2,16,,NSW,392,2,16,808,1006,0%
11664,Muscle Creek,520,1073,,7027,9,86,,NSW,2109,9,83,1073,1073,0%
11665,Muswellbrook,11801,948,,2270,3,28,,NSW,717,3,28,651,1102,0%
11666,Mutawintji,178,1039,,5899,8,72,,NSW,1771,7,70,1039,1039,0%
11667,Myall Park (NSW),135,1039,,5876,8,72,,NSW,1765,7,69,1039,1039,0%
11668,Mylestom,337,928,,1685,3,21,,NSW,534,3,21,928,928,0%
11669,Myocum,941,1023,,5200,7,64,,NSW,1587,7,62,992,1034,0%
11670,Myola (NSW),103,972,,3091,4,38,,NSW,971,4,38,972,972,0%
